================ Training Loss (Wed Mar 18 15:52:45 2026) ================
[Rank 0] (epoch: 15, iters: 78, time: 0.498, data: 0.006) , G_GAN: 0.783, G_L1: 8.282, G_grad: 0.219, G_lap: 0.308, G_ssim: 0.510, G_stats: 0.146, D_real: 0.022, D_fake: 0.043

[Rank 0] (epoch: 16, iters: 5, time: 0.490, data: 0.007) , G_GAN: 0.613, G_L1: 9.822, G_grad: 0.261, G_lap: 0.398, G_ssim: 0.678, G_stats: 0.275, D_real: 0.027, D_fake: 0.102

[Rank 0] (epoch: 16, iters: 105, time: 0.488, data: 0.005) , G_GAN: 0.458, G_L1: 3.326, G_grad: 0.242, G_lap: 0.317, G_ssim: 0.356, G_stats: 0.080, D_real: 0.130, D_fake: 0.083

[Rank 0] (epoch: 17, iters: 32, time: 0.860, data: 0.006) , G_GAN: 1.005, G_L1: 42.834, G_grad: 0.290, G_lap: 0.281, G_ssim: 0.753, G_stats: 0.489, D_real: 0.016, D_fake: 0.003

[Rank 0] (epoch: 17, iters: 132, time: 0.521, data: 0.008) , G_GAN: 0.613, G_L1: 3.481, G_grad: 0.214, G_lap: 0.306, G_ssim: 0.375, G_stats: 0.088, D_real: 0.300, D_fake: 0.042

[Rank 0] (epoch: 18, iters: 59, time: 0.510, data: 0.007) , G_GAN: 0.957, G_L1: 31.600, G_grad: 0.261, G_lap: 0.307, G_ssim: 0.595, G_stats: 0.389, D_real: 0.019, D_fake: 0.009

[Rank 0] (epoch: 18, iters: 159, time: 0.511, data: 0.006) , G_GAN: 1.017, G_L1: 31.772, G_grad: 0.264, G_lap: 0.265, G_ssim: 0.631, G_stats: 0.446, D_real: 0.046, D_fake: 0.007

[Rank 0] (epoch: 19, iters: 86, time: 1.197, data: 0.007) , G_GAN: 0.678, G_L1: 3.378, G_grad: 0.202, G_lap: 0.301, G_ssim: 0.334, G_stats: 0.012, D_real: 0.123, D_fake: 0.038

[Rank 0] (epoch: 20, iters: 13, time: 0.487, data: 0.006) , G_GAN: 0.328, G_L1: 39.313, G_grad: 0.366, G_lap: 0.456, G_ssim: 0.350, G_stats: 0.070, D_real: 0.017, D_fake: 0.015

[Rank 0] (epoch: 20, iters: 113, time: 0.489, data: 0.006) , G_GAN: 0.795, G_L1: 3.694, G_grad: 0.230, G_lap: 0.329, G_ssim: 0.341, G_stats: 0.135, D_real: 0.063, D_fake: 0.025

[Rank 0] (epoch: 21, iters: 40, time: 0.486, data: 0.007) , G_GAN: 0.763, G_L1: 7.631, G_grad: 0.278, G_lap: 0.269, G_ssim: 0.553, G_stats: 0.344, D_real: 0.059, D_fake: 0.082

[Rank 0] (epoch: 21, iters: 140, time: 1.308, data: 0.007) , G_GAN: 0.743, G_L1: 3.189, G_grad: 0.238, G_lap: 0.304, G_ssim: 0.397, G_stats: 0.067, D_real: 0.088, D_fake: 0.079

[Rank 0] (epoch: 22, iters: 67, time: 0.499, data: 0.007) , G_GAN: 0.864, G_L1: 3.066, G_grad: 0.190, G_lap: 0.296, G_ssim: 0.313, G_stats: 0.050, D_real: 0.025, D_fake: 0.016

[Rank 0] (epoch: 22, iters: 167, time: 0.486, data: 0.008) , G_GAN: 0.281, G_L1: 26.199, G_grad: 0.273, G_lap: 0.329, G_ssim: 0.221, G_stats: 0.062, D_real: 0.069, D_fake: 0.036

[Rank 0] (epoch: 23, iters: 94, time: 0.485, data: 0.007) , G_GAN: 0.748, G_L1: 4.698, G_grad: 0.219, G_lap: 0.395, G_ssim: 0.403, G_stats: 0.136, D_real: 0.036, D_fake: 0.066

[Rank 0] (epoch: 24, iters: 21, time: 0.799, data: 0.007) , G_GAN: 0.289, G_L1: 29.798, G_grad: 0.315, G_lap: 0.375, G_ssim: 0.245, G_stats: 0.080, D_real: 0.047, D_fake: 0.015

[Rank 0] (epoch: 24, iters: 121, time: 0.501, data: 0.006) , G_GAN: 1.029, G_L1: 23.594, G_grad: 0.258, G_lap: 0.280, G_ssim: 0.533, G_stats: 0.166, D_real: 0.057, D_fake: 0.004

[Rank 0] (epoch: 25, iters: 48, time: 0.487, data: 0.007) , G_GAN: 0.806, G_L1: 2.687, G_grad: 0.208, G_lap: 0.258, G_ssim: 0.304, G_stats: 0.037, D_real: 0.017, D_fake: 0.046

